conversation_id,conversation_text,label,scam_category,threat_level,urgency,authority_impersonation,financial_request,otp_request,credential_request,threat_detected,emotional_manipulation,secrecy_request,detected_indicators,recommended_action
ASVD_001946,Bhai mujhe Rs 500000 ki jarurat hai argent chahiye warna bahut marunga. Maine tumhare bete ko kidnap kar liya hai.,SCAM,Kidnapping & Extortion Threat,CRITICAL,1,0,1,0,0,1,1,1,urgency|financial_request|emotional_manipulation|secrecy|threat,Do not transfer money. Immediately report the extortion/kidnapping threat to the local Police and Cyber Crime helpline 1930.
ASVD_001226,"Job Alert: YouTube video liking position open. No experience needed. Rs 30,000+ monthly. Processing fee Rs 2,500. Pay via UPI.",SCAM,Job Scam,MEDIUM,1,0,1,0,0,0,0,0,urgency|financial_request,Legitimate employers never ask for money upfront. Verify through the company's official website.
ASVD_003021,"browsing history hai mere paas. Tumhare family ko dikhaunga agar Rs 50,000 nahi mile 48 ghante mein.",SCAM,Blackmail,CRITICAL,1,0,1,0,0,1,1,1,urgency|financial_request|emotional_manipulation|secrecy|threat,Do not pay. Report to Cyber Crime helpline 1930 and local police station immediately.
ASVD_000743,"Aur haan, e-Shram card banwaya hai online. Registration number aa gaya hai.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_005727,"Bacchon ke school supplies khareedne hain. Notebooks, pens, aur naya school bag.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_001473,"Ek minute, इनकम टैक्स रिटर्न फाइल करना है डेडलाइन से पहले। अच्छा सीए सुझाओ। Ok bye.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_004022,"Please listen, I am your sister. I police ne pakda and need Rs 25,000 immediately. Send to 9876543210. Don't contact anyone.",SCAM,Family Impersonation,HIGH,1,0,1,0,0,0,1,1,urgency|financial_request|emotional_manipulation|secrecy,Verify the caller through an independent communication channel before transferring money.
ASVD_006409,Yeh technical support hai. payment gateway se verification hai. Aapke PhonePe account ke liye OTP aaya hoga. Jaldi batayein please.,SCAM,OTP Scam,HIGH,1,0,0,1,0,0,0,0,urgency|otp_request,Never share OTP with anyone. OTPs are for your personal transactions only.
ASVD_001390,"Sunno, aaj Jal Board ka bill bhara online. Rs 850 tha. Receipt save kar li hai. Sab theek hai.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_005012,"Oh, naya gym join kiya hai ghar ke paas. Trainer bahut achha hai. Tu bhi try kar.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_002827,executive speaking. your account is being updated. OTP share karna zaroori hai warna bank account block ho jayega.,SCAM,OTP Scam,HIGH,1,0,0,1,0,0,0,0,urgency|otp_request,Never share OTP with anyone. OTPs are for your personal transactions only.
ASVD_004962,"Pata hai, iPL ka naya season shuru hone wala hai. Fantasy team banate hain saath mein. Theek hai na?",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_000453,"Emergency call: your child ko medical emergency hua. Rs 20,000 immediately chahiye. Hum hospital mein hain.",SCAM,Emergency Money Scam,HIGH,1,0,1,0,0,0,1,1,urgency|financial_request|emotional_manipulation|secrecy,Verify the emergency by contacting the person or hospital directly through known numbers.
ASVD_004834,"Attention! DCP office se speaking. IT Act ke under case registered hai. Court order ke mutabik Rs 2,00,000 jama karna hoga. Non-compliance means jail.",SCAM,Police Impersonation,CRITICAL,1,1,1,0,0,1,0,1,urgency|financial_request|secrecy|authority_impersonation|threat,Hang up and contact the local police station directly. Real police never demand money over phone.
ASVD_001391,"Yeh police headquarters se call hai. ACP sahab bol raha hoon. aapka account money laundering mein involved hai. Rs 2,00,000 as case closure fee bhejiye aaj hi.",SCAM,Police Impersonation,CRITICAL,1,1,1,0,0,1,0,1,urgency|financial_request|secrecy|authority_impersonation|threat,Hang up and contact the local police station directly. Real police never demand money over phone.
ASVD_000525,"Jaldi karo please, sister bol raha hoon. lost my wallet. Mujhe 20,000 chahiye abhi ke abhi. Papa ko mat bolna.",SCAM,Family Impersonation,HIGH,1,0,1,0,0,0,1,1,urgency|financial_request|emotional_manipulation|secrecy,Verify the caller through an independent communication channel before transferring money.
ASVD_001285,"Ek minute, आज जल बोर्ड का बिल भरा ऑनलाइन। 850 रुपये था। रसीद सेव कर ली है। Chal, bye.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_002036,"I am calling from Income Tax Department. aapki tax return mein discrepancy hai. Unless Rs 1,00,000 is paid today, your accounts will be frozen.",SCAM,Government Impersonation,CRITICAL,1,1,1,0,0,1,0,1,urgency|financial_request|secrecy|authority_impersonation|threat,No government agency demands payment over phone. Contact the department through official channels.
ASVD_005758,"Oh, ghar mein ek lizard aa gayi hai badi wali. Darwaza khol ke nikaalne ki koshish kar rahe hain. Chal, bye.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_006120,"Sunno, नए हायर की ऑनबोर्डिंग है अगले हफ्ते। ट्रेनिंग मटीरियल रेडी करनी है। मदद करोगे? Done.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_003026,"Aur haan, voter ID mein address change karwana hai. Online portal pe apply kar sakti hoon kya? Dekh lenge.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_000445,वोटर आईडी में पता बदलवाना है। ऑनलाइन पोर्टल पर अप्लाई कर सकती हूं क्या? Phir batati hoon.,SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_001197,"तुम्हारी ब्राउजिंग हिस्ट्री है हमारे पास। 2,00,000 रुपये भेजो नहीं तो पब्लिकली रिलीज करेंगे। 48 घंटे का समय है।",SCAM,Extortion,CRITICAL,1,0,1,0,0,1,1,1,urgency|financial_request|emotional_manipulation|secrecy|threat,Do not pay. Report to Cyber Crime helpline 1930 and local police station immediately.
ASVD_003764,"Hum jaante hain tum kaun ho. tumhare private messages hain. 24 ghante mein Rs 2,00,000 bhejo warna sab contacts ko bhej denge.",SCAM,Extortion,CRITICAL,1,0,1,0,0,1,1,1,urgency|financial_request|emotional_manipulation|secrecy|threat,Do not pay. Report to Cyber Crime helpline 1930 and local police station immediately.
ASVD_006460,"Aapke khilaf aapki identity fraud mein use hui hai. Main Sub-Inspector hoon. Rs 2,00,000 jama karo verification account mein. Kisi lawyer ko mat bulao.",SCAM,Police Impersonation,CRITICAL,1,1,1,0,0,1,0,1,urgency|financial_request|secrecy|authority_impersonation|threat,Hang up and contact the local police station directly. Real police never demand money over phone.
ASVD_000928,"Listen, this is Amit. I had a bike accident and I am desperate. Send Rs 10,000 to UPI 9876501234. Keep it private.",SCAM,Friend Impersonation,HIGH,1,0,1,0,0,0,1,1,urgency|financial_request|emotional_manipulation|secrecy,Contact the person directly using a known phone number to verify their identity.
ASVD_001318,"Hey, स्कूल में हूं। टीचर मिलना चाहती हैं बच्चे की प्रगति के बारे में। रूटीन मीटिंग है।",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_006376,"बधाई हो! अमेजॉन रिव्यू जॉब के लिए चुने गए हैं। सैलरी 25,000-50,000 रुपये प्रतिमाह। रजिस्ट्रेशन फीस 2,500 रुपये दें।",SCAM,Job Scam,MEDIUM,1,0,1,0,0,0,0,0,urgency|financial_request,Legitimate employers never ask for money upfront. Verify through the company's official website.
ASVD_002464,HDFC Bank se bol rahe hain. your account is flagged for unusual activity. Security ke liye apna OTP aur card ke last 4 digits batayein.,SCAM,Bank Fraud,CRITICAL,1,1,0,1,1,1,0,0,urgency|authority_impersonation|otp_request|credential_request|threat,"Never share OTP, PIN, or passwords. Call your bank's official helpline number printed on your card."
ASVD_001646,"Hello, aapka resume dekha. part-time typing ka opening hai. Rs 499 training kit fee do. Start earning from tomorrow.",SCAM,Job Scam,MEDIUM,1,0,1,0,0,0,0,0,urgency|financial_request,Legitimate employers never ask for money upfront. Verify through the company's official website.
ASVD_001691,"मैंने तुम्हारे बेटे को उठवा लिया है। 2,00,000 रुपये फिरौती चाहिए आज ही, वरना जान से मार दूंगा।",SCAM,Kidnapping & Extortion Threat,CRITICAL,1,0,1,0,0,1,1,1,urgency|financial_request|emotional_manipulation|secrecy|threat,Do not transfer money. Immediately report the extortion/kidnapping threat to the local Police and Cyber Crime helpline 1930.
ASVD_001794,"Oh, sunday lunch ke liye restaurant book kiya hai. Naya wala hai mall ke paas. Poora family aa sakta hai. Chal, bye.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_002316,"Hello, verification officer bol raha hoon. aapki delivery ke liye verification chahiye. Jo 6-digit code aaya hai wo bata dijiye please. Bahut urgent hai.",SCAM,OTP Scam,HIGH,1,0,0,1,0,0,0,0,urgency|otp_request,Never share OTP with anyone. OTPs are for your personal transactions only.
ASVD_001842,"I am ACP sahab. A warrant has been issued. aapka account money laundering mein involved hai. Transfer Rs 1,00,000 as security deposit to close the case.",SCAM,Police Impersonation,CRITICAL,1,1,1,0,0,1,0,1,urgency|financial_request|secrecy|authority_impersonation|threat,Hang up and contact the local police station directly. Real police never demand money over phone.
ASVD_001987,"नमस्ते, एचडीएफसी बैंक का फ्रॉड टीम बोल रहा है। आपका डेबिट कार्ड कंप्रोमाइज हुआ है। तुरंत ओटीपी शेयर करें खाता सुरक्षित करने के लिए।",SCAM,Bank Fraud,CRITICAL,1,1,0,1,1,1,0,0,urgency|authority_impersonation|otp_request|credential_request|threat,"Never share OTP, PIN, or passwords. Call your bank's official helpline number printed on your card."
